id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
744,1.3840381428592213e-92,1.0640406338985935e-134,1.3599005480515817e-69,2.2391328001880405e-16,3.5033856266354733e-304,3.5746085388733765e-51,1.4663717112285492e-116,7.307479873381638e-117,2.827965860830651e-90,1.1335847717098811e-225,1.297373287121535e-36,3.0511015351993034e-158,1.6238238037535794e-122,4.831629010903092e-119,4.1020176033021074e-162,9.649511717863458e-134,5.392056235982784e-95,4.215734995255698e-100,1.0765720364334083e-119,3.0003375346359374e-120,3.184425236357488e-73,0.20232476899030638,0.009024253986906452,1.2429094216991318e-13,1.4074615335819477e-52,0.20232476899030638,3.1065418464012064e-80,2.3290855830309178e-48,2.4460756296208774e-27,1.7010541400751932e-13,0.18167667240311253,0.20232476894527007,1.765320015178556e-57,8.464513966092065e-69,3.063673573097483e-20,3.2256282142208966e-177,8.15618513902195e-33,3.6493952793804224e-20,2.1211013541684397e-34,0.20232476668362123,1.7520206033112436e-13,1.2984890512929398e-103,1.1119808318732517e-124,9.771259235341296e-37,4.942866146511597e-71,1.2373272492085494e-79,2.1158826340183443e-57,2.750309509404534e-159,1.8155242635874743e-113,2.6082187863758147e-98,2.2702567919910525e-52,3.632628831611785e-36,1.7349799057169344e-57,2.9188486786038986e-79,3.076256196019452e-39,9.92531904083426e-46,9.283808068709882e-42,2.6993232820269836e-72,7.336527155328858e-85,5.852416779964297e-122,2.857498231359715e-109,3.8858585426336227e-90,8.841148656711755e-38,6.699297922460831e-193,1.1556526331440216e-49,4.187879689852662e-93,5.532058154205786e-52,6.417622551202888e-29,1.1734798865310666e-28,4.904910510017271e-40,2.7869749262036005e-39,3.767751831827171e-142,4.2126385523055944e-64,2.9592139772754185e-56,6.034871187431574e-113,1.9567035969454324e-110,1.8319332043346095e-88,4.52549802769085e-22,8.484450480564698e-125,5.120211716544671e-57,1.6793158715986087e-98,1.6375779469245453e-41,4.884150623592526e-180,2.076180423599361e-53,8.400912779513011e-109,2.1524217686978507e-143,3.132482381285621e-53,9.779259030431366e-37,4.73563205928879e-82,1.0754355847473273e-169,1.4844387601177907e-71,5.509016828110874e-140,6.824089502440192e-80,6.772544593440447e-86,1.2645104171559837e-44,2.2265205759520244e-113,7.22282981984205e-15,1.7826995884916387e-60,1.0648897172879404e-55
746,1.1716275588488777e-16,0.12606117645249287,1.487158988448273e-113,1.0760469208814063e-32,2.2200018967087922e-157,4.12965460569911e-76,1.8836452677978057e-125,6.049083736529173e-22,0.12606312581195697,3.0165649111949567e-66,6.1195647037255254e-06,0.12606288664591705,2.4698708035354873e-63,5.424523800516696e-24,7.85151406075589e-22,3.576164321526465e-176,0.12606312581195914,7.559304386424038e-61,1.1547917142778043e-80,1.7221998199313595e-78,3.885296293772074e-30,5.431432840570276e-89,4.479694269799048e-83,9.957643873626191e-118,5.654507998403353e-150,2.224112615104031e-103,0.1175681497281655,1.6454340193788265e-90,2.0011673582250148e-81,6.191557884180362e-100,5.389975768576683e-89,2.101189994039838e-43,3.111884387252271e-89,6.420506368190439e-91,1.5775154277588787e-102,2.365235378198369e-122,7.222754851880783e-128,4.828348509467817e-134,9.473656573960552e-138,5.0852990627341735e-105,7.203254211380968e-116,6.984480535306725e-29,3.09938771446103e-120,1.6838197842611888e-66,1.5607788076393577e-67,4.165789063171911e-83,1.0712157402397382e-66,3.672161910303348e-76,1.8067534778322217e-08,0.12605056618136154,1.1538312196287595e-72,1.0259935953354406e-65,1.4592940701106166e-62,7.711814631186505e-56,4.33546878898952e-56,2.298075949269346e-51,3.0959528283717223e-68,1.0653894781314792e-172,1.3995416472015871e-43,3.5088188680433835e-126,2.310797317506165e-114,1.1085735540792143e-119,1.5602255797007914e-102,3.2733970254012556e-185,5.291781432846214e-91,2.648757984567261e-84,7.866196443928101e-74,2.290151799933606e-91,1.249767374935791e-62,4.387462174930939e-46,1.9919702663079248e-87,2.7062140736983442e-136,3.7615907259604e-117,6.100025213655712e-39,2.651921465431273e-101,1.4091935019548106e-86,5.465565455632832e-97,1.4836039004885494e-81,1.0310909679097277e-119,2.0006960159949247e-71,2.4335628792501396e-88,1.9745500434356435e-62,3.23247400005645e-178,1.8383719354381024e-52,8.249565654547413e-97,1.0268927660877233e-86,1.1545277598664327e-58,1.5641054958799754e-79,1.2981741603901851e-188,4.67814373199633e-67,2.4340959657590395e-70,5.937655058885558e-106,9.348109000118305e-45,8.305730803770957e-19,0.1260631089258006,0.12606172281010766,2.0606532592804056e-79,2.852725354225415e-133,1.4157427117082927e-46
750,3.574377921320563e-78,5.835725102166039e-131,2.6098379981093114e-105,1.2299030913200708e-06,0.0,7.4893034833009e-46,4.8855446894029977e-107,6.2343382652148215e-105,9.334224960441487e-93,2.293702814811849e-206,3.711148772039194e-47,2.2973264334197627e-161,5.5534815615082277e-101,3.092502007049131e-131,2.250162347954345e-163,5.174058195898197e-131,7.20001022150506e-103,4.392137845455921e-89,1.5211974678708093e-116,1.3050489950862564e-136,2.3212136319969287e-64,2.7262364341619406e-27,1.1099331559386502e-29,6.02250764528362e-67,9.442306093666793e-83,9.940290653881039e-40,1.3995194516456918e-52,1.7587609142503608e-59,4.1290531569456525e-37,9.657169584648632e-42,1.75313094362492e-50,5.33200457289825e-09,4.4033365783732016e-39,5.874962634303211e-48,4.876241840408586e-61,2.4559133002893675e-157,5.776775130706916e-61,1.44631329095728e-73,1.9612718596805425e-78,2.3935314671802114e-49,2.6896830163550873e-63,4.808122697566098e-85,5.014495021188129e-117,1.2539106733658661e-56,2.8750384447241274e-74,7.165644000275392e-49,4.6143707990859715e-25,6.468789616810393e-190,2.884923455993516e-115,1.3361738387191857e-92,4.970118162516108e-34,0.5000160483407515,3.9200851745688373e-41,7.687982161651368e-43,4.379866182268831e-28,6.48858367833272e-16,0.49992266063475804,1.6878364959659022e-123,3.948954071399805e-63,2.6249465406837427e-95,6.047305278675443e-98,1.7069630894898822e-97,2.058126781471399e-61,2.4497765936315198e-164,6.005578939390848e-05,3.640138030606725e-52,2.0410576970936854e-51,3.778769540795084e-56,2.002343726209473e-40,5.46715372898845e-25,1.3075623719900901e-45,5.5035105820789925e-114,3.6158815281172985e-70,2.527922791217347e-64,2.175762020290524e-65,3.8801730533459014e-56,8.098954183918479e-76,3.51237064107374e-33,1.934026730851277e-73,1.9700989346006048e-41,2.824226351083952e-66,1.1693074573722513e-41,2.0732128529598027e-146,8.165419182851606e-19,2.4737281046167146e-75,1.3434849731153983e-119,1.7329098586817371e-47,4.242609894230509e-56,3.62291229045067e-86,6.590773505704763e-182,1.1607575578394128e-61,2.4605989730625707e-128,2.309167458586402e-77,1.8926977923898285e-73,1.052199113419639e-63,5.57114078487531e-136,1.9649099622954882e-49,1.4383316115049316e-76,3.733986810572289e-82
751,4.893405199008122e-73,1.7447024268639624e-133,2.774052496959734e-85,7.654802034211161e-28,0.0,3.1707903924394522e-43,1.3159855396922895e-73,1.269402586359513e-86,2.7433110197655374e-63,3.0043854868933064e-221,8.64546164429872e-48,3.087427517211512e-144,3.875820230989219e-94,6.6231693368132895e-81,5.994681554002418e-151,2.7837751746102812e-123,1.9781863913927063e-127,5.19374337853066e-55,3.8095804289065614e-120,6.790999195213783e-111,1.4980953959104503e-71,1.2571529318586052e-80,2.0908117987430758e-40,1.2992096724005852e-78,5.4106080102726415e-99,3.2640515519243006e-68,6.75012728527194e-61,2.059831691873378e-90,1.6220406473786643e-48,1.5944012489463176e-55,1.0812116549815612e-58,0.005266818252077711,1.466351442677953e-46,0.497366528549038,1.614902313187139e-56,2.251022463888655e-127,2.420397343563665e-74,5.160189042599083e-91,1.9999717029148615e-82,1.612434956774992e-46,1.0477024063864572e-28,1.1217405755893311e-76,2.1919216790414096e-111,1.1252549232241961e-63,8.391494211162415e-87,0.497366528549038,1.2140812033686773e-27,2.129014784404683e-158,6.868246525792493e-96,1.148310587722805e-86,2.628902957988186e-40,9.521614173975075e-30,7.947244882185583e-15,1.914716964162514e-36,9.63570926430716e-32,9.614650879769436e-08,4.115615782027787e-60,5.551669473871576e-133,1.3690001650885002e-37,2.6824839167599037e-61,1.5749068541865887e-99,5.864407318605506e-97,3.073152524143976e-73,8.76979419906324e-144,7.815401033080439e-97,9.944464730147196e-51,6.164520170526562e-64,6.301645081485183e-60,1.6770904349597977e-31,1.6893735098749674e-28,7.807520428941929e-38,1.2198166736061283e-89,9.695345406688157e-88,1.0557408945411825e-59,6.530676558968662e-125,1.2165206375017009e-107,3.808244908855721e-80,7.1216682613043125e-65,2.8848969223913053e-87,2.8503329504043707e-08,1.1188791316031492e-43,1.0071390555922904e-46,1.2601323096330435e-94,3.0292878337996596e-25,1.9489815106551081e-87,1.3332337095435596e-123,3.280878517549809e-30,2.431550889057915e-60,4.522928752058909e-150,3.662241108588814e-173,8.423436950347255e-56,8.517256499593021e-126,2.1491245096788483e-58,4.488553893816011e-68,1.1277568891312577e-42,1.7867195525666096e-126,2.034501841834429e-63,1.2953753326781636e-134,2.3118843433414555e-75
761,2.159156458860836e-86,4.3559146121323866e-134,1.2898004211018286e-82,1.9947966646802965e-23,0.0,1.471074881898195e-37,6.429821092836533e-98,3.481817313157662e-96,1.090630679736419e-75,2.9375151022590852e-207,3.441471464085567e-47,9.92467608309695e-130,4.395860125169917e-101,4.173667161250817e-101,3.284901092066592e-151,1.1133796706268425e-143,3.4469148293872013e-84,5.273579189118722e-77,3.5851312302409835e-90,1.4481864809316907e-117,1.672889350045925e-82,1.7869057988699518e-22,7.562567504814987e-23,3.50896242469567e-60,5.903481667704304e-74,2.79082868228152e-54,1.113979093406777e-55,3.766913475209239e-36,1.8151170896815203e-43,6.0803858763748845e-55,6.302927121419425e-49,6.456724548765883e-25,2.2834220272920973e-72,6.590916752035613e-89,1.305861543869095e-63,1.94243127223512e-177,3.2359511187267273e-80,1.1370092764340048e-75,1.383022383610106e-96,2.466655112765615e-46,8.560499351106325e-55,3.6925998877841506e-100,2.7692047163227982e-99,7.764689784333874e-20,7.891913649070153e-52,1.8467075190617233e-80,1.0033140886420044e-79,1.1990118327059056e-161,1.2649595691263541e-113,1.9942761988285426e-86,1.3540370954622007e-42,1.2657595581146863e-33,9.181784996377441e-48,5.346962485564676e-75,4.730340871198875e-45,1.9717302387161277e-47,8.531665063924859e-40,1.5754431659910037e-110,1.4547310679125546e-40,1.9265534528097214e-90,2.6090481439639102e-82,5.278098950693799e-87,7.169995433496287e-44,6.277593839144365e-142,3.2707641670433433e-54,6.992654951893364e-90,1.6256700036344008e-07,5.393416821485039e-43,6.470269947124414e-33,7.212466537491184e-21,6.005665774517262e-53,7.228205531364944e-115,3.981734633205306e-74,7.557907932805668e-37,1.0995085366007104e-117,9.230725304943923e-85,9.393006446118215e-61,0.9999998374329997,1.9830481642048314e-101,5.160136834690631e-55,6.927059646744975e-66,2.9353799878375953e-22,6.284245335704388e-148,2.42900019209628e-28,1.1338419711744259e-102,8.215727964427442e-114,2.421261395570579e-41,3.9392375368033564e-54,9.317083371853955e-112,4.2065076918396096e-131,3.0816714153759507e-66,5.089102585254822e-147,3.013111895949712e-59,1.3768983032052147e-63,1.1745585375691347e-50,4.372505284714614e-72,2.9343608863278475e-23,1.1938380761863928e-58,2.1650742757280957e-77
764,2.445032173531483e-07,0.0005082990086061663,4.366259929206885e-120,1.392304984833113e-30,9.657001364875415e-195,1.787015467776502e-80,8.324089903012111e-136,3.684173638422526e-22,0.12494746472230495,4.810392336772167e-80,2.1373780492489014e-06,0.12488022060432824,6.976882697833535e-48,1.5291093602940226e-23,1.7746928154126129e-25,2.2438424854581615e-173,0.12494746472230495,3.369480752774564e-54,8.98838284778722e-75,4.772545917108049e-72,1.6732285124996047e-07,1.088010612638341e-77,6.51019522476528e-69,2.7199684006412827e-107,1.8132480376299822e-138,1.230209641046545e-90,1.0162206659041967e-11,5.8971267422995725e-102,7.440462334858789e-86,3.081353721824398e-92,3.0156053781690597e-92,2.1628591595546024e-46,6.183205533611191e-103,3.6108983315272892e-93,3.197405720378293e-104,2.1920696810599233e-148,5.231474579376569e-121,3.406046090220045e-127,4.2858160472117857e-138,1.811441887523111e-101,2.5740586513487624e-118,6.027526033835407e-22,2.6597937793763176e-127,3.665064762764118e-70,2.5551961946010925e-86,5.788709498414586e-100,1.200216510313046e-95,1.6080147368406435e-57,0.12494744025480829,0.12494746472207689,1.0811250984721191e-64,1.6129778605761034e-66,5.166277150908097e-76,1.753965830608207e-67,8.122007470263149e-48,1.0027301914074474e-62,2.3045531253190214e-69,6.0506549313470975e-186,1.1578229875453729e-55,2.75380682439675e-128,1.7577848684727947e-106,2.623123728564727e-112,1.5382124741149765e-113,1.24350435563001e-209,2.9494843064503178e-83,6.673175475952678e-90,5.520821806574829e-66,5.402393545411928e-100,2.2516331771072042e-60,4.436449159930416e-44,1.0018604319541346e-83,3.631973833971931e-136,1.9842040058791513e-127,2.1196517292914896e-50,4.214685788879867e-83,3.5705947493807017e-100,1.345921687348966e-84,2.860242336160031e-68,4.861331395685874e-132,2.1383844848991484e-72,1.8302622275012405e-85,2.590495351282714e-58,3.419233479608772e-191,2.071843574993314e-55,2.52022732739103e-109,1.2687240160859205e-112,4.918234642050484e-59,3.3394772016732382e-77,8.044373888363688e-180,6.821151921802433e-48,8.293481316968513e-75,1.0140521640398587e-68,8.363343802087512e-43,0.12492416730674522,0.12494746472224044,0.12494746472230495,2.698086186838589e-70,1.5643794686617882e-120,1.757544252419062e-37
770,0.10308803637240212,9.382950841266207e-47,2.380588898857847e-118,8.091251559119898e-32,7.87629021739231e-189,1.2619857084746857e-92,8.58602164946498e-116,1.4272551066656131e-30,0.10311892047364486,2.733538211522388e-86,4.055641822825499e-12,0.10311892047364486,7.521635151386514e-63,0.10311888355479319,7.01272115377619e-09,4.767486953773348e-176,0.10311892047364486,7.245456991974673e-31,1.0875526518935424e-65,2.091176313389314e-74,9.063709949700217e-08,1.0294366902187692e-108,8.200598743150543e-78,9.625426949835551e-105,8.426144724019144e-108,6.776581947149926e-95,5.7344353360197416e-39,1.3365357592743753e-105,3.318652754284344e-77,8.581790778684429e-88,1.1392942239355077e-74,3.4324692392037164e-63,7.08003528263084e-102,3.130409675616852e-83,2.6783584485011603e-115,5.166010787779127e-123,5.048612967150838e-125,2.2604802531414127e-126,2.3600571313840573e-124,2.6175434540533423e-100,1.4260606233278517e-105,1.0142993909285162e-52,1.5966002064625949e-139,3.711782349748206e-30,7.26969484046316e-100,2.6969925871223384e-87,1.2069079169878598e-107,9.045589121606108e-69,0.10311891036815535,0.10311892047364486,1.2561912346884098e-69,1.010191724796025e-96,6.553920170176605e-47,6.107229771994187e-53,7.711765131268167e-56,2.0074436212548786e-65,3.717119013016985e-102,2.337334415527175e-175,5.188287239769535e-48,1.400973462131879e-120,1.0026506594186751e-88,1.1502149354567842e-133,4.521932678101776e-108,8.862583689433139e-192,2.2006120470409287e-114,3.3596279825701533e-84,8.370770258637743e-87,1.1073533534367215e-86,4.3634814287904135e-59,1.4242160732983064e-39,7.336089174497803e-75,1.3951149274109783e-113,2.6631203630061507e-143,1.5558126383236097e-36,1.5313397016579404e-114,1.3300841513541132e-101,1.6516750543098193e-98,8.793899569269945e-79,1.0096394362042735e-149,2.6103215154546324e-59,1.537596720394606e-73,7.164897655690163e-55,1.3649111941329475e-169,5.6327751978607235e-77,1.278144687473788e-126,2.4760053653452866e-129,7.469438875948588e-46,8.570123109213262e-87,4.275427650705244e-229,4.67313614650133e-17,2.9664964518839285e-72,8.137819783858244e-67,3.0292259939761927e-33,0.10311892047364483,0.07196054920890384,0.10311892047364486,5.987894012399296e-52,2.9234836642414115e-140,8.905662355298696e-46
773,4.159388416971178e-96,4.260623547399226e-160,7.228657160333709e-78,8.722933344208698e-24,0.0,8.566732309355431e-57,4.07370914515166e-117,9.821617907793587e-131,6.614537381526866e-105,1.166881213498516e-192,9.659295096671451e-60,1.776472808143842e-165,2.6181215498896286e-109,2.786047833567504e-134,2.642563994929244e-141,2.760892476079036e-164,8.955158562888392e-106,4.0121601845297404e-83,7.544936235230883e-59,1.0369826206357625e-141,7.615068530479072e-82,0.00027113033649840993,1.6977177972639193e-06,4.6625808843515056e-39,1.711751579741725e-48,1.1267258675691497e-28,8.720380045389729e-68,0.24993173093666637,3.4932237106074033e-46,6.010609866364474e-35,5.309992482373832e-37,2.4725220421363525e-19,1.4748793575558152e-79,2.333780194268694e-89,4.199093395543653e-20,1.6871599404778356e-185,3.440808876179414e-80,1.0968992437013855e-62,1.341964824801725e-76,3.6721450199960506e-07,2.296687352948536e-47,2.4175336452269908e-88,9.005923226313036e-85,6.021272989700535e-42,9.234953344048975e-48,9.756272335848147e-98,6.5049247422983e-61,3.384668654934553e-201,1.5133132290264408e-141,2.8577356619900035e-110,5.440241406275986e-48,1.3676427369350563e-37,2.345339215368058e-53,7.550019076637788e-84,3.849695360805436e-43,1.8578917233574977e-49,2.4941792312238383e-41,2.9634345383657702e-95,8.27933396858264e-47,7.927006229387717e-105,1.558001307103417e-89,3.6515592351332643e-59,4.659027763041046e-18,1.0406815780664094e-180,2.6001547779690653e-83,3.497622975792291e-78,0.24993161196310168,9.207092961546339e-36,8.563118728685528e-31,2.0175048529207654e-31,5.863859918213075e-53,1.6680187381449055e-137,5.0644115326544485e-45,5.216097992688047e-56,9.692188818354296e-139,1.496570366051858e-84,2.3498927165583014e-64,0.24993173089476792,5.254964987527807e-119,1.092744465109014e-55,3.8419763191239203e-100,3.52201928690853e-33,3.4602119479107606e-180,1.1314324110063793e-28,3.7164105876706896e-91,2.3775533887166837e-142,1.0385124854085855e-45,3.958111439591596e-56,8.154247431706252e-89,8.641306980779463e-135,1.843934251533806e-57,6.376039220911447e-57,3.530276329903062e-93,7.241923310626134e-79,8.429108645215783e-63,6.47158572163216e-89,3.907022552037132e-18,0.24993173093666637,9.553820303530694e-86
775,5.0388551485667695e-42,0.14286058100048388,1.5761375941501733e-102,8.610073856635204e-29,7.7062866363263e-83,8.453372137665216e-67,1.3646238732904627e-116,6.96773386192837e-19,0.142860548752092,2.704027711118947e-46,6.043194543803201e-17,1.1353598310931857e-05,1.0224864333906807e-85,6.815904837583582e-46,1.1089775503667152e-37,2.4552486033551522e-172,0.14286058100048388,2.0607268342139194e-75,6.143442958720481e-108,2.1478898421490418e-38,1.0728070029463074e-29,8.187629937439359e-70,3.758017430839308e-85,3.310766030646462e-109,2.5123896402939842e-163,4.5771893662843405e-95,0.14286058100048388,1.1669520206397072e-120,1.345076123178491e-78,2.9180333097421277e-89,2.3424158597540456e-75,2.620677219113864e-55,3.3292802927405034e-40,2.7956512091441877e-75,5.099559999120067e-91,5.397896239532629e-171,8.764833999264211e-116,1.3458940633797312e-127,2.562967443568567e-144,4.3250709402286844e-86,2.0567535931431e-98,1.510790466654383e-16,1.6727313956420077e-120,1.5487953946138667e-99,1.081588116818166e-96,7.71895324943207e-89,7.668694647198003e-91,1.1370710636094222e-52,6.550202507017613e-07,2.9521302597285534e-33,9.31070496780335e-47,2.2717264116523568e-66,1.1291729846128814e-73,1.568836289397391e-52,1.2595435701662023e-40,4.506795788493134e-60,4.247963244677536e-45,2.4845839055892967e-195,8.371604452742156e-70,3.542570306834487e-135,4.4295335880663047e-125,5.589697832406536e-135,1.6745055006167008e-126,2.5471348218432222e-213,2.3372964082408705e-65,8.242931460869283e-83,1.6655756324218328e-81,5.686959415797167e-108,4.310375434269159e-67,3.967272831928294e-48,2.4377230122493026e-95,2.0750884442959182e-161,3.1745151729346965e-140,2.8685757578620365e-43,5.400850811239166e-112,7.178659448714723e-87,6.538386194978441e-72,2.09140226915006e-81,2.932627827223001e-107,3.457472541947622e-75,1.806483599217256e-86,7.941954228261662e-52,1.4145121458502303e-192,1.6506790168728262e-66,5.482542718475429e-105,9.152048216370198e-10,3.4436312175021956e-55,2.8978741106543144e-71,2.895839186257328e-207,1.408052726179898e-103,1.1748530419325082e-88,2.9674826715213996e-113,3.072470987562063e-55,1.5175460740260322e-49,0.1428245397745132,0.14286058091837178,1.0714479052016527e-86,1.3508713839189315e-146,0.14286057801980465
780,1.8740444909024764e-63,1.9984527370489075e-139,7.352477722668754e-96,5.750711673680572e-14,0.0,3.903422112363408e-66,9.131718228862002e-120,3.021590830069963e-80,9.49648861506634e-78,3.3603995298641533e-215,3.851025120799237e-39,4.207484789860168e-112,4.7727340704674546e-79,1.557675383766471e-62,4.924824176657819e-132,6.817165721566198e-143,9.996945871954124e-117,9.583367398600378e-53,1.5558299426992472e-116,1.4752071033591604e-107,6.321382218073902e-71,1.853887521018531e-55,2.637263629830387e-41,5.4993118023893725e-59,5.725106396705869e-93,2.6738022832914154e-48,9.118994852131926e-70,6.046321587453068e-87,1.3823641828176423e-21,5.990784789611766e-38,4.331479091501173e-19,1.5595573685639075e-29,1.2275695658611794e-71,4.053833951576605e-49,2.8171508621567474e-56,2.681503469388649e-147,9.139090316401725e-72,1.1331251847380625e-71,1.0817969253427436e-71,3.855770289183056e-47,1.8851864251538055e-68,3.82714085908011e-99,9.976264450270215e-122,3.981725681496183e-27,5.168684616709269e-85,4.1360614437825745e-45,1.1218262247379809e-56,1.0497276367399203e-170,2.197488668478133e-94,5.646662793586099e-68,1.4749682967374198e-46,3.135473368417502e-61,0.9588166075259649,6.743471634250919e-26,3.1514961632162815e-28,1.2351339443692478e-16,3.797475563957204e-59,4.1047477202144794e-108,1.1529215586536158e-46,9.28698919501265e-101,5.604103659917148e-94,5.085826399930541e-87,9.934639488945736e-55,7.927644691127081e-161,2.4821519967349046e-103,5.6674395355790687e-42,6.429224021201914e-44,1.4468865456001206e-31,1.117179887655325e-21,0.04118339240996938,2.4577447793009533e-28,1.278304147952566e-97,9.43615535461471e-105,1.6910383584510744e-33,1.5544500066475445e-155,2.3378255502820356e-78,1.8682278060869495e-66,2.58380967710408e-65,1.0357230886167657e-147,8.253450319801345e-33,3.012899273036002e-69,6.400353177880183e-11,2.966948177267834e-139,3.889168575876037e-49,1.2275962725695615e-112,4.9443190279099725e-104,5.093152004304864e-22,7.516925437646607e-53,8.208324380040552e-178,7.2607214683860175e-152,4.693089854545506e-53,1.4715573663661966e-130,9.21339224816407e-44,5.469677037968622e-51,2.866325104797109e-48,1.531343713294422e-116,4.482600639249402e-15,1.239971841522138e-127,2.796148381944578e-40
